"order_id","customer_id","order_date","amount"
"11441","14755","2023-12-10","242.42"
"11442","14803","2023-12-10","591.54"
"11443","14813","2023-12-10","220.63"
"11444","14913","2023-12-10","5.00"
"11445","14984","2023-12-10","20.24"
"11446","14996","2023-12-10","95.91"
"11447","10080","2023-12-11","425.30"
"11448","10140","2023-12-11","39.64"
"11449","10189","2023-12-11","113.84"
"11450","10216","2023-12-11","49.25"
"11451","10230","2023-12-11","9.38"
"11452","10263","2023-12-11","9.41"
"11453","10475","2023-12-11","5.00"
"11454","10480","2023-12-11","28.92"
"11455","10483","2023-12-11","207.08"
"11456","10558","2023-12-11","57.13"
"11457","10676","2023-12-11","125.51"
"11458","10690","2023-12-11","22.74"
"11459","10803","2023-12-11","33.36"
"11460","10940","2023-12-11","80.40"
"11461","10999","2023-12-11","177.96"
"11462","11143","2023-12-11","142.98"
"11463","11151","2023-12-11","358.70"
"11464","11182","2023-12-11","35.62"
"11465","11261","2023-12-11","43.23"
"11466","11390","2023-12-11","279.94"
"11467","11407","2023-12-11","71.82"
"11468","11465","2023-12-11","12.49"
"11469","11508","2023-12-11","132.76"
"11470","11528","2023-12-11","109.69"
"11471","11550","2023-12-11","263.89"
"11472","11672","2023-12-11","99.82"
"11473","11714","2023-12-11","90.93"
"11474","11835","2023-12-11","100.60"
"11475","11953","2023-12-11","132.40"
"11476","11978","2023-12-11","28.98"
"11477","11989","2023-12-11","97.20"
"11478","12064","2023-12-11","53.58"
"11479","12119","2023-12-11","37.07"
"11480","12228","2023-12-11","34.61"
"11481","12319","2023-12-11","306.55"
"11482","12389","2023-12-11","116.30"
"11483","12466","2023-12-11","42.10"
"11484","12499","2023-12-11","196.21"
"11485","12556","2023-12-11","68.68"
"11486","12579","2023-12-11","391.10"
"11487","12662","2023-12-11","61.76"
"11488","12751","2023-12-11","75.06"
"11489","12753","2023-12-11","158.13"
"11490","12795","2023-12-11","43.52"
"11491","12858","2023-12-11","67.16"
"11492","12892","2023-12-11","136.15"
"11493","12898","2023-12-11","52.66"
"11494","12913","2023-12-11","190.45"
"11495","12982","2023-12-11","91.10"
"11496","13053","2023-12-11","180.48"
"11497","13067","2023-12-11","145.94"
"11498","13231","2023-12-11","20.63"
"11499","13541","2023-12-11","122.58"
"11500","13587","2023-12-11","4.77"
"11501","13666","2023-12-11","70.46"
"11502","13697","2023-12-11","67.65"
"11503","13781","2023-12-11","33.58"
"11504","13782","2023-12-11","74.44"
"11505","13785","2023-12-11","67.56"
"11506","13815","2023-12-11","381.69"
"11507","13894","2023-12-11","229.06"
"11508","13896","2023-12-11","187.27"
"11509","13939","2023-12-11","62.47"
"11510","14084","2023-12-11","366.90"
"11511","14097","2023-12-11","5.00"
"11512","14200","2023-12-11","183.66"
"11513","14204","2023-12-11","330.62"
"11514","14416","2023-12-11","362.88"
"11515","14501","2023-12-11","7.62"
"11516","14511","2023-12-11","285.42"
"11517","14563","2023-12-11","573.77"
"11518","14625","2023-12-11","26.32"
"11519","14701","2023-12-11","39.12"
"11520","14767","2023-12-11","9.83"
"11521","14802","2023-12-11","200.70"
"11522","14822","2023-12-11","10.64"
"11523","14859","2023-12-11","38.63"
"11524","14870","2023-12-11","46.11"
"11525","14960","2023-12-11","24.92"
"11526","10093","2023-12-12","31.17"
"11527","10130","2023-12-12","236.52"
"11528","10153","2023-12-12","51.09"
"11529","10197","2023-12-12","19.17"
"11530","10221","2023-12-12","344.26"
"11531","10373","2023-12-12","24.77"
"11532","10374","2023-12-12","6.99"
"11533","10425","2023-12-12","11.44"
"11534","10429","2023-12-12","87.27"
"11535","10430","2023-12-12","96.05"
"11536","10482","2023-12-12","64.11"
"11537","10572","2023-12-12","45.86"
"11538","10620","2023-12-12","12.91"
"11539","10663","2023-12-12","7.56"
"11540","10666","2023-12-12","17.16"
"11541","10818","2023-12-12","115.45"
"11542","10858","2023-12-12","15.60"
"11543","10937","2023-12-12","144.38"
"11544","11029","2023-12-12","169.25"
"11545","11287","2023-12-12","26.72"
"11546","11577","2023-12-12","189.71"
"11547","11632","2023-12-12","51.69"
"11548","11691","2023-12-12","161.54"
"11549","11762","2023-12-12","5.00"
"11550","11929","2023-12-12","201.76"
"11551","11955","2023-12-12","27.89"
"11552","12132","2023-12-12","46.81"
"11553","12421","2023-12-12","12.11"
"11554","12484","2023-12-12","159.47"
"11555","12521","2023-12-12","168.27"
"11556","12535","2023-12-12","124.89"
"11557","12535","2023-12-12","457.27"
"11558","12537","2023-12-12","550.77"
"11559","12570","2023-12-12","5.00"
"11560","12579","2023-12-12","60.74"
"11561","12596","2023-12-12","83.29"
"11562","12628","2023-12-12","24.64"
"11563","12666","2023-12-12","141.68"
"11564","12755","2023-12-12","44.84"
"11565","12821","2023-12-12","187.32"
"11566","13049","2023-12-12","204.43"
"11567","13088","2023-12-12","38.86"
"11568","13113","2023-12-12","234.97"
"11569","13116","2023-12-12","8.25"
"11570","13132","2023-12-12","14.34"
"11571","13602","2023-12-12","152.01"
"11572","13612","2023-12-12","31.85"
"11573","13620","2023-12-12","34.69"
"11574","13662","2023-12-12","6.27"
"11575","13663","2023-12-12","13.92"
"11576","13854","2023-12-12","26.99"
"11577","13880","2023-12-12","147.47"
"11578","13933","2023-12-12","25.44"
"11579","14061","2023-12-12","67.43"
"11580","14120","2023-12-12","103.77"
"11581","14275","2023-12-12","9.68"
"11582","14349","2023-12-12","29.10"
"11583","14523","2023-12-12","268.13"
"11584","14541","2023-12-12","190.10"
"11585","14561","2023-12-12","119.94"
"11586","14610","2023-12-12","120.26"
"11587","14710","2023-12-12","39.82"
"11588","14760","2023-12-12","168.83"
"11589","14760","2023-12-12","249.44"
"11590","14832","2023-12-12","31.82"
"11591","14995","2023-12-12","8.04"
"11592","10015","2023-12-13","75.99"
"11593","10086","2023-12-13","239.31"
"11594","10276","2023-12-13","76.47"
"11595","10315","2023-12-13","5.00"
"11596","10424","2023-12-13","163.69"
"11597","10517","2023-12-13","12.39"
"11598","10543","2023-12-13","72.41"
"11599","10624","2023-12-13","5.00"
"11600","10741","2023-12-13","9.68"
"11601","10776","2023-12-13","4.18"
"11602","11009","2023-12-13","173.33"
"11603","11012","2023-12-13","5.00"
"11604","11063","2023-12-13","72.01"
"11605","11110","2023-12-13","77.43"
"11606","11192","2023-12-13","10.75"
"11607","11334","2023-12-13","50.34"
"11608","11597","2023-12-13","12.95"
"11609","11659","2023-12-13","152.12"
"11610","11672","2023-12-13","16.00"
"11611","11704","2023-12-13","151.28"
"11612","11728","2023-12-13","36.16"
"11613","11943","2023-12-13","395.76"
"11614","12010","2023-12-13","40.82"
"11615","12107","2023-12-13","38.37"
"11616","12157","2023-12-13","227.85"
"11617","12231","2023-12-13","73.65"
"11618","12235","2023-12-13","5.00"
"11619","12284","2023-12-13","324.50"
"11620","12451","2023-12-13","50.42"
"11621","12459","2023-12-13","863.95"
"11622","12471","2023-12-13","64.13"
"11623","12486","2023-12-13","82.82"
"11624","12535","2023-12-13","130.87"
"11625","12569","2023-12-13","64.60"
"11626","12700","2023-12-13","16.34"
"11627","12700","2023-12-13","55.80"
"11628","12702","2023-12-13","207.48"
"11629","12804","2023-12-13","302.35"
"11630","12812","2023-12-13","70.59"
"11631","12955","2023-12-13","9.95"
"11632","12984","2023-12-13","53.84"
"11633","13324","2023-12-13","40.51"
"11634","13340","2023-12-13","38.32"
"11635","13440","2023-12-13","65.63"
"11636","13457","2023-12-13","252.22"
"11637","13460","2023-12-13","42.06"
"11638","13565","2023-12-13","51.39"
"11639","13565","2023-12-13","23.45"
"11640","13602","2023-12-13","61.93"
"11641","13665","2023-12-13","92.38"
"11642","13817","2023-12-13","124.90"
"11643","13825","2023-12-13","6.36"
"11644","13915","2023-12-13","73.20"
"11645","13953","2023-12-13","256.90"
"11646","13964","2023-12-13","314.77"
"11647","13993","2023-12-13","44.37"
"11648","14041","2023-12-13","62.84"
"11649","14137","2023-12-13","104.53"
"11650","14142","2023-12-13","37.75"
"11651","14475","2023-12-13","35.09"
"11652","14531","2023-12-13","41.08"
"11653","14621","2023-12-13","456.25"
"11654","14636","2023-12-13","11.26"
"11655","14649","2023-12-13","189.67"
"11656","14773","2023-12-13","19.91"
"11657","14779","2023-12-13","13.80"
"11658","14792","2023-12-13","26.19"
"11659","14838","2023-12-13","24.07"
"11660","14883","2023-12-13","87.98"
"11661","14894","2023-12-13","96.41"
"11662","14904","2023-12-13","13.26"
"11663","10014","2023-12-14","382.76"
"11664","10040","2023-12-14","5.00"
"11665","10043","2023-12-14","43.74"
"11666","10209","2023-12-14","165.48"
"11667","10263","2023-12-14","39.26"
"11668","10297","2023-12-14","30.98"
"11669","10317","2023-12-14","6.88"
"11670","10329","2023-12-14","111.48"
"11671","10465","2023-12-14","142.23"
"11672","10531","2023-12-14","69.84"
"11673","10582","2023-12-14","153.99"
"11674","10639","2023-12-14","319.43"
"11675","10885","2023-12-14","109.16"
"11676","11037","2023-12-14","47.83"
"11677","11090","2023-12-14","195.50"
"11678","11094","2023-12-14","217.53"
"11679","11105","2023-12-14","272.42"
"11680","11192","2023-12-14","20.93"
"11681","11284","2023-12-14","26.90"
"11682","11322","2023-12-14","247.59"
"11683","11324","2023-12-14","102.37"
"11684","11435","2023-12-14","96.52"
"11685","11560","2023-12-14","211.63"
"11686","11564","2023-12-14","5.00"
"11687","11566","2023-12-14","14.89"
"11688","11577","2023-12-14","119.82"
"11689","11744","2023-12-14","11.93"
"11690","11808","2023-12-14","60.85"
"11691","11809","2023-12-14","190.83"
"11692","11814","2023-12-14","108.13"
"11693","11834","2023-12-14","50.01"
"11694","11858","2023-12-14","125.11"
"11695","11934","2023-12-14","52.03"
"11696","11937","2023-12-14","36.32"
"11697","11965","2023-12-14","10.35"
"11698","12006","2023-12-14","172.24"
"11699","12049","2023-12-14","84.25"
"11700","12206","2023-12-14","83.03"
"11701","12251","2023-12-14","188.89"
"11702","12324","2023-12-14","65.61"
"11703","12371","2023-12-14","23.46"
"11704","12387","2023-12-14","48.09"
"11705","12400","2023-12-14","172.89"
"11706","12551","2023-12-14","61.40"
"11707","12631","2023-12-14","54.67"
"11708","12655","2023-12-14","79.19"
"11709","12748","2023-12-14","88.88"
"11710","12807","2023-12-14","118.44"
"11711","12807","2023-12-14","87.52"
"11712","12901","2023-12-14","211.13"
"11713","13026","2023-12-14","56.64"
"11714","13042","2023-12-14","9.88"
"11715","13120","2023-12-14","247.86"
"11716","13131","2023-12-14","261.19"
"11717","13295","2023-12-14","88.49"
"11718","13356","2023-12-14","71.54"
"11719","13386","2023-12-14","45.11"
"11720","13550","2023-12-14","346.07"
"11721","13562","2023-12-14","128.44"
"11722","13658","2023-12-14","73.14"
"11723","13681","2023-12-14","39.80"
"11724","13690","2023-12-14","22.19"
"11725","13823","2023-12-14","121.99"
"11726","13824","2023-12-14","69.74"
"11727","13830","2023-12-14","25.91"
"11728","13958","2023-12-14","7.88"
"11729","13987","2023-12-14","7.90"
"11730","14020","2023-12-14","25.01"
"11731","14238","2023-12-14","90.67"
"11732","14253","2023-12-14","316.57"
"11733","14342","2023-12-14","11.81"
"11734","14442","2023-12-14","5.06"
"11735","14456","2023-12-14","51.54"
"11736","14580","2023-12-14","82.63"
"11737","14687","2023-12-14","203.43"
"11738","14692","2023-12-14","775.66"
"11739","14748","2023-12-14","24.67"
"11740","14776","2023-12-14","126.47"
"11741","14789","2023-12-14","17.49"
"11742","14797","2023-12-14","32.83"
"11743","14878","2023-12-14","44.78"
"11744","14990","2023-12-14","11.73"
"11745","14994","2023-12-14","18.50"
"11746","14996","2023-12-14","28.41"
"11747","14999","2023-12-14","29.32"
"11748","10019","2023-12-15","585.07"
"11749","10029","2023-12-15","119.38"
"11750","10085","2023-12-15","150.23"
"11751","10111","2023-12-15","80.35"
"11752","10170","2023-12-15","137.30"
"11753","10240","2023-12-15","131.01"
"11754","10325","2023-12-15","5.00"
"11755","10441","2023-12-15","68.79"
"11756","10454","2023-12-15","71.47"
"11757","10488","2023-12-15","43.39"
"11758","10516","2023-12-15","38.48"
"11759","10518","2023-12-15","21.72"
"11760","10539","2023-12-15","50.95"
"11761","10621","2023-12-15","22.71"
"11762","10665","2023-12-15","90.35"
"11763","10701","2023-12-15","47.91"
"11764","10734","2023-12-15","5.00"
"11765","10739","2023-12-15","33.75"
"11766","10805","2023-12-15","322.32"
"11767","10840","2023-12-15","210.41"
"11768","10869","2023-12-15","164.53"
"11769","10917","2023-12-15","39.30"
"11770","10941","2023-12-15","31.70"
"11771","11138","2023-12-15","377.93"
"11772","11139","2023-12-15","88.14"
"11773","11162","2023-12-15","6.71"
"11774","11231","2023-12-15","19.58"
"11775","11244","2023-12-15","102.83"
"11776","11278","2023-12-15","41.57"
"11777","11292","2023-12-15","21.46"
"11778","11330","2023-12-15","208.19"
"11779","11341","2023-12-15","6.22"
"11780","11347","2023-12-15","69.99"
"11781","11425","2023-12-15","521.74"
"11782","11455","2023-12-15","85.35"
"11783","11505","2023-12-15","68.58"
"11784","11565","2023-12-15","38.13"
"11785","11604","2023-12-15","84.57"
"11786","11715","2023-12-15","31.74"
"11787","11718","2023-12-15","162.72"
"11788","11773","2023-12-15","12.91"
"11789","11814","2023-12-15","151.45"
"11790","11908","2023-12-15","12.47"
"11791","11995","2023-12-15","367.54"
"11792","12166","2023-12-15","63.79"
"11793","12195","2023-12-15","5.00"
"11794","12215","2023-12-15","51.30"
"11795","12220","2023-12-15","147.27"
"11796","12243","2023-12-15","34.08"
"11797","12245","2023-12-15","26.05"
"11798","12302","2023-12-15","77.06"
"11799","12334","2023-12-15","16.88"
"11800","12343","2023-12-15","57.04"
"11801","12388","2023-12-15","78.75"
"11802","12405","2023-12-15","68.16"
"11803","12592","2023-12-15","155.10"
"11804","12615","2023-12-15","65.06"
"11805","12635","2023-12-15","14.11"
"11806","12641","2023-12-15","124.35"
"11807","12694","2023-12-15","35.71"
"11808","12696","2023-12-15","58.71"
"11809","12732","2023-12-15","73.24"
"11810","13130","2023-12-15","186.00"
"11811","13413","2023-12-15","55.99"
"11812","13415","2023-12-15","364.78"
"11813","13474","2023-12-15","34.46"
"11814","13478","2023-12-15","40.43"
"11815","13528","2023-12-15","94.96"
"11816","13633","2023-12-15","54.15"
"11817","13640","2023-12-15","163.80"
"11818","13715","2023-12-15","144.95"
"11819","13736","2023-12-15","2.26"
"11820","13757","2023-12-15","11.24"
"11821","13766","2023-12-15","166.31"
"11822","13812","2023-12-15","10.33"
"11823","13833","2023-12-15","291.17"
"11824","13833","2023-12-15","14.07"
"11825","14131","2023-12-15","41.28"
"11826","14296","2023-12-15","558.20"
"11827","14375","2023-12-15","174.38"
"11828","14477","2023-12-15","22.82"
"11829","14531","2023-12-15","14.61"
"11830","14589","2023-12-15","77.65"
"11831","14591","2023-12-15","79.51"
"11832","14675","2023-12-15","9.05"
"11833","14685","2023-12-15","336.36"
"11834","14755","2023-12-15","191.44"
"11835","14803","2023-12-15","6.44"
"11836","14818","2023-12-15","467.24"
"11837","10026","2023-12-16","314.78"
"11838","10027","2023-12-16","180.00"
"11839","10048","2023-12-16","185.28"
"11840","10057","2023-12-16","165.93"
"11841","10068","2023-12-16","97.45"
"11842","10211","2023-12-16","83.39"
"11843","10234","2023-12-16","47.32"
"11844","10262","2023-12-16","65.67"
"11845","10266","2023-12-16","90.99"
"11846","10270","2023-12-16","88.36"
"11847","10276","2023-12-16","106.24"
"11848","10314","2023-12-16","27.72"
"11849","10405","2023-12-16","291.60"
"11850","10414","2023-12-16","64.48"
"11851","10533","2023-12-16","62.09"
"11852","10545","2023-12-16","108.67"
"11853","10549","2023-12-16","100.86"
"11854","10550","2023-12-16","67.46"
"11855","10635","2023-12-16","47.17"
"11856","10688","2023-12-16","43.75"
"11857","10787","2023-12-16","145.00"
"11858","10790","2023-12-16","144.07"
"11859","10851","2023-12-16","20.03"
"11860","11030","2023-12-16","28.62"
"11861","11036","2023-12-16","6.86"
"11862","11154","2023-12-16","283.64"
"11863","11168","2023-12-16","5.00"
"11864","11180","2023-12-16","46.07"
"11865","11294","2023-12-16","33.53"
"11866","11393","2023-12-16","98.99"
"11867","11427","2023-12-16","218.99"
"11868","11432","2023-12-16","42.55"
"11869","11496","2023-12-16","57.45"
"11870","11530","2023-12-16","10.36"
"11871","11543","2023-12-16","78.33"
"11872","11607","2023-12-16","40.54"
"11873","11623","2023-12-16","11.92"
"11874","11825","2023-12-16","570.05"
"11875","11832","2023-12-16","369.17"
"11876","11844","2023-12-16","42.92"
"11877","11956","2023-12-16","26.29"
"11878","12003","2023-12-16","67.87"
"11879","12023","2023-12-16","28.98"
"11880","12239","2023-12-16","24.49"
"11881","12285","2023-12-16","5.00"
"11882","12393","2023-12-16","280.24"
"11883","12394","2023-12-16","16.21"
"11884","12418","2023-12-16","195.74"
"11885","12427","2023-12-16","111.91"
"11886","12469","2023-12-16","5.00"
"11887","12476","2023-12-16","47.59"
"11888","12492","2023-12-16","16.99"
"11889","12608","2023-12-16","255.02"
"11890","12681","2023-12-16","171.72"
"11891","12724","2023-12-16","55.71"
"11892","12755","2023-12-16","59.36"
"11893","12803","2023-12-16","166.25"
"11894","12807","2023-12-16","533.00"
"11895","13028","2023-12-16","28.53"
"11896","13101","2023-12-16","28.01"
"11897","13135","2023-12-16","11.27"
"11898","13326","2023-12-16","51.85"
"11899","13343","2023-12-16","616.67"
"11900","13385","2023-12-16","185.78"
"11901","13410","2023-12-16","5.62"
"11902","13461","2023-12-16","110.20"
"11903","13492","2023-12-16","329.30"
"11904","13561","2023-12-16","46.10"
"11905","13589","2023-12-16","92.63"
"11906","13604","2023-12-16","125.57"
"11907","13605","2023-12-16","16.69"
"11908","13706","2023-12-16","123.77"
"11909","13708","2023-12-16","242.59"
"11910","13735","2023-12-16","222.99"
"11911","13818","2023-12-16","35.24"
"11912","13864","2023-12-16","47.10"
"11913","13878","2023-12-16","274.45"
"11914","14007","2023-12-16","66.09"
"11915","14122","2023-12-16","122.96"
"11916","14125","2023-12-16","75.05"
"11917","14156","2023-12-16","47.41"
"11918","14189","2023-12-16","215.86"
"11919","14234","2023-12-16","37.21"
"11920","14394","2023-12-16","11.66"
"11921","14396","2023-12-16","4.35"
"11922","14420","2023-12-16","110.29"
"11923","14549","2023-12-16","157.23"
"11924","14559","2023-12-16","78.33"
"11925","14561","2023-12-16","56.91"
"11926","14602","2023-12-16","5.00"
"11927","14767","2023-12-16","12.26"
"11928","14782","2023-12-16","483.04"
"11929","14783","2023-12-16","87.27"
"11930","14856","2023-12-16","92.11"
"11931","14861","2023-12-16","37.88"
"11932","14902","2023-12-16","56.60"
"11933","14936","2023-12-16","38.22"
"11934","10069","2023-12-17","96.69"
"11935","10159","2023-12-17","12.08"
"11936","10191","2023-12-17","249.24"
"11937","10330","2023-12-17","5.00"
"11938","10384","2023-12-17","15.33"
"11939","10499","2023-12-17","74.34"
"11940","10545","2023-12-17","5.00"
"11941","10673","2023-12-17","5.00"
"11942","10680","2023-12-17","30.98"
"11943","10926","2023-12-17","586.58"
"11944","10939","2023-12-17","77.07"
"11945","10966","2023-12-17","75.95"
"11946","11069","2023-12-17","71.28"
"11947","11106","2023-12-17","68.13"
"11948","11135","2023-12-17","21.82"
"11949","11165","2023-12-17","90.93"
"11950","11177","2023-12-17","25.35"
"11951","11261","2023-12-17","109.57"
"11952","11305","2023-12-17","181.42"
"11953","11351","2023-12-17","42.21"
"11954","11413","2023-12-17","68.55"
"11955","11437","2023-12-17","140.35"
"11956","11438","2023-12-17","267.26"
"11957","11441","2023-12-17","5.00"
"11958","11629","2023-12-17","71.53"
"11959","11801","2023-12-17","5.00"
"11960","11817","2023-12-17","41.33"
"11961","12102","2023-12-17","9.68"
"11962","12120","2023-12-17","140.77"
"11963","12263","2023-12-17","63.64"
"11964","12374","2023-12-17","5.00"
"11965","12420","2023-12-17","53.30"
"11966","12485","2023-12-17","103.27"
"11967","12542","2023-12-17","78.65"
"11968","12663","2023-12-17","143.79"
"11969","12805","2023-12-17","187.74"
"11970","12857","2023-12-17","70.91"
"11971","12865","2023-12-17","33.21"
"11972","12886","2023-12-17","16.90"
"11973","12912","2023-12-17","58.92"
"11974","12980","2023-12-17","2.26"
"11975","12994","2023-12-17","118.59"
"11976","12997","2023-12-17","154.66"
"11977","13033","2023-12-17","186.03"
"11978","13099","2023-12-17","179.30"
"11979","13103","2023-12-17","353.63"
"11980","13152","2023-12-17","109.64"
"11981","13171","2023-12-17","50.19"
"11982","13222","2023-12-17","92.20"
"11983","13237","2023-12-17","34.56"
"11984","13332","2023-12-17","104.84"
"11985","13392","2023-12-17","22.10"
"11986","13516","2023-12-17","100.92"
"11987","13706","2023-12-17","36.52"
"11988","13717","2023-12-17","328.07"
"11989","13718","2023-12-17","41.05"
"11990","13780","2023-12-17","65.45"
"11991","13800","2023-12-17","123.34"
"11992","13802","2023-12-17","148.28"
"11993","13894","2023-12-17","40.73"
"11994","13915","2023-12-17","12.33"
"11995","13918","2023-12-17","343.03"
"11996","13945","2023-12-17","169.09"
"11997","13972","2023-12-17","46.33"
"11998","14004","2023-12-17","106.25"
"11999","14011","2023-12-17","43.94"
"12000","14044","2023-12-17","74.20"
"12001","14092","2023-12-17","5.00"
"12002","14103","2023-12-17","66.40"
"12003","14218","2023-12-17","6.63"
"12004","14301","2023-12-17","48.41"
"12005","14326","2023-12-17","525.86"
"12006","14401","2023-12-17","34.30"
"12007","14419","2023-12-17","18.85"
"12008","14553","2023-12-17","144.96"
"12009","14582","2023-12-17","70.85"
"12010","14594","2023-12-17","49.02"
"12011","14594","2023-12-17","133.96"
"12012","14599","2023-12-17","16.87"
"12013","14609","2023-12-17","43.58"
"12014","14683","2023-12-17","9.44"
"12015","14734","2023-12-17","53.40"
"12016","14786","2023-12-17","329.18"
"12017","10007","2023-12-18","33.90"
"12018","10047","2023-12-18","8.09"
"12019","10115","2023-12-18","11.58"
"12020","10160","2023-12-18","243.85"
"12021","10203","2023-12-18","470.66"
"12022","10240","2023-12-18","53.25"
"12023","10251","2023-12-18","38.04"
"12024","10258","2023-12-18","86.71"
"12025","10292","2023-12-18","131.05"
"12026","10493","2023-12-18","25.27"
"12027","10513","2023-12-18","100.21"
"12028","10526","2023-12-18","38.73"
"12029","10680","2023-12-18","68.44"
"12030","10732","2023-12-18","107.29"
"12031","10765","2023-12-18","54.10"
"12032","10772","2023-12-18","186.12"
"12033","10782","2023-12-18","14.64"
"12034","10817","2023-12-18","17.84"
"12035","10820","2023-12-18","47.19"
"12036","10898","2023-12-18","188.55"
"12037","10936","2023-12-18","166.16"
"12038","11083","2023-12-18","31.82"
"12039","11175","2023-12-18","167.62"
"12040","11211","2023-12-18","18.16"
"12041","11212","2023-12-18","24.28"
"12042","11242","2023-12-18","43.54"
"12043","11315","2023-12-18","76.99"
"12044","11357","2023-12-18","86.73"
"12045","11489","2023-12-18","26.29"
"12046","11532","2023-12-18","285.41"
"12047","11658","2023-12-18","365.33"
"12048","11684","2023-12-18","36.69"
"12049","11778","2023-12-18","31.64"
"12050","11807","2023-12-18","15.96"
"12051","11877","2023-12-18","26.55"
"12052","12022","2023-12-18","5.00"
"12053","12057","2023-12-18","80.45"
"12054","12194","2023-12-18","69.92"
"12055","12260","2023-12-18","57.15"
"12056","12270","2023-12-18","88.45"
"12057","12291","2023-12-18","93.35"
"12058","12470","2023-12-18","11.00"
"12059","12474","2023-12-18","58.58"
"12060","12610","2023-12-18","31.94"
"12061","12618","2023-12-18","101.19"
"12062","12692","2023-12-18","57.57"
"12063","12720","2023-12-18","94.64"
"12064","12776","2023-12-18","78.39"
"12065","12790","2023-12-18","16.00"
"12066","12867","2023-12-18","19.33"
"12067","12963","2023-12-18","24.77"
"12068","12998","2023-12-18","137.20"
"12069","13228","2023-12-18","72.11"
"12070","13309","2023-12-18","236.56"
"12071","13358","2023-12-18","397.69"
"12072","13391","2023-12-18","2.26"
"12073","13407","2023-12-18","6.46"
"12074","13415","2023-12-18","182.25"
"12075","13634","2023-12-18","74.12"
"12076","13755","2023-12-18","205.92"
"12077","13861","2023-12-18","357.05"
"12078","13915","2023-12-18","47.58"
"12079","13935","2023-12-18","101.33"
"12080","13982","2023-12-18","85.94"
"12081","13994","2023-12-18","20.64"
"12082","14032","2023-12-18","26.75"
"12083","14096","2023-12-18","172.08"
"12084","14200","2023-12-18","63.86"
"12085","14229","2023-12-18","11.41"
"12086","14363","2023-12-18","10.82"
"12087","14366","2023-12-18","4.31"
"12088","14366","2023-12-18","76.15"
"12089","14444","2023-12-18","106.38"
"12090","14445","2023-12-18","129.40"
"12091","14515","2023-12-18","131.85"
"12092","14560","2023-12-18","50.79"
"12093","14566","2023-12-18","436.07"
"12094","14586","2023-12-18","112.21"
"12095","14608","2023-12-18","6.26"
"12096","14701","2023-12-18","295.80"
"12097","14770","2023-12-18","93.47"
"12098","14803","2023-12-18","23.45"
"12099","14810","2023-12-18","69.87"
"12100","14942","2023-12-18","72.89"
"12101","14949","2023-12-18","10.58"
"12102","10015","2023-12-19","129.91"
"12103","10140","2023-12-19","45.64"
"12104","10154","2023-12-19","74.73"
"12105","10181","2023-12-19","21.54"
"12106","10225","2023-12-19","24.84"
"12107","10230","2023-12-19","76.59"
"12108","10292","2023-12-19","78.28"
"12109","10333","2023-12-19","47.92"
"12110","10373","2023-12-19","2.26"
"12111","10437","2023-12-19","13.38"
"12112","10511","2023-12-19","35.36"
"12113","10523","2023-12-19","2.26"
"12114","10579","2023-12-19","23.55"
"12115","10605","2023-12-19","58.89"
"12116","10612","2023-12-19","79.31"
"12117","10744","2023-12-19","8.64"
"12118","10824","2023-12-19","22.24"
"12119","10893","2023-12-19","24.62"
"12120","10955","2023-12-19","19.77"
"12121","10969","2023-12-19","39.71"
"12122","11016","2023-12-19","146.97"
"12123","11059","2023-12-19","278.12"
"12124","11115","2023-12-19","8.07"
"12125","11188","2023-12-19","5.00"
"12126","11202","2023-12-19","4.61"
"12127","11237","2023-12-19","220.54"
"12128","11284","2023-12-19","18.70"
"12129","11290","2023-12-19","89.83"
"12130","11325","2023-12-19","471.61"
"12131","11336","2023-12-19","350.34"
"12132","11343","2023-12-19","64.92"
"12133","11360","2023-12-19","43.53"
"12134","11398","2023-12-19","36.95"
"12135","11668","2023-12-19","95.46"
"12136","11674","2023-12-19","33.40"
"12137","11772","2023-12-19","132.54"
"12138","11872","2023-12-19","88.75"
"12139","11902","2023-12-19","128.03"
"12140","12023","2023-12-19","223.43"
"12141","12104","2023-12-19","75.83"
"12142","12121","2023-12-19","10.01"
"12143","12300","2023-12-19","42.93"
"12144","12332","2023-12-19","153.51"
"12145","12342","2023-12-19","117.07"
"12146","12473","2023-12-19","31.96"
"12147","12520","2023-12-19","387.29"
"12148","12585","2023-12-19","87.05"
"12149","12667","2023-12-19","173.38"
"12150","12681","2023-12-19","83.59"
"12151","12695","2023-12-19","78.51"
"12152","12710","2023-12-19","93.85"
"12153","12783","2023-12-19","143.99"
"12154","12952","2023-12-19","378.92"
"12155","13022","2023-12-19","109.14"
"12156","13047","2023-12-19","229.11"
"12157","13082","2023-12-19","5.00"
"12158","13151","2023-12-19","178.13"
"12159","13153","2023-12-19","136.95"
"12160","13228","2023-12-19","302.09"
"12161","13268","2023-12-19","20.76"
"12162","13305","2023-12-19","59.14"
"12163","13374","2023-12-19","69.55"
"12164","13399","2023-12-19","45.68"
"12165","13413","2023-12-19","222.38"
"12166","13575","2023-12-19","112.81"
"12167","13672","2023-12-19","166.57"
"12168","13724","2023-12-19","162.82"
"12169","13792","2023-12-19","215.91"
"12170","13872","2023-12-19","146.99"
"12171","13947","2023-12-19","48.13"
"12172","14001","2023-12-19","284.77"
"12173","14044","2023-12-19","77.39"
"12174","14346","2023-12-19","391.44"
"12175","14367","2023-12-19","50.54"
